Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Accident_date,claim_date,year_claim,Accident_datetime,claim_datetime,days_btw_claim
7,1,3,2,1,1,7,2,0,1,0.007154143795477499,1,5,2,3,0,1,-0.1756301196323356,4.0,4,3,7,6,0,3,0,1,-1.0800655146048157,2,0.5864019653517366,3,8,-1.172876217116909,0.986164805173798,1.0784744710299292,-0.45461106294941134
7,1,1,1,1,3,7,2,1,2,0.15435240429263136,2,2,1,6,0,10,-0.1756301196323356,4.0,1,0,7,6,0,0,0,1,-1.0800655146048157,2,2.4717234252947495,1,10,-1.172876217116909,0.9924819702548229,1.072623397393441,-0.42238288382542105
6,2,4,3,1,2,6,3,0,1,-0.581638898193138,1,4,2,3,0,6,-0.1756301196323356,4.0,4,1,7,5,0,3,0,1,-1.0800655146048157,3,-0.030135687401546624,11,16,-1.172876217116909,1.0556536210650718,1.1428362810312989,-0.45461106294941134
5,4,7,6,1,1,5,4,0,2,2.803921093241401,1,3,1,2,0,8,-0.1756301196323356,2.0,4,1,7,9,0,2,0,1,-1.0800655146048157,1,-0.7947231707295247,28,22,-0.046505565716158846,1.099873776632246,0.1481537628283119,2.3975827895237325
5,1,1,3,1,1,5,1,0,2,0.3015506647897852,2,5,2,2,0,6,-0.1756301196323356,1.0,4,1,7,6,0,0,0,1,-1.0800655146048157,2,-0.661953369017847,1,1,-1.172876217116909,1.1851555052260818,1.2774109746705264,-0.49489628685439924
4,3,7,1,1,3,4,3,0,2,0.595947185784093,1,5,2,2,1,8,-0.1756301196323356,4.0,4,1,8,7,0,0,0,1,-1.0800655146048157,2,-0.7896353304583666,21,17,-0.046505565716158846,1.2167413306312063,0.2505475514668547,2.4136968790857276
11,4,3,1,1,3,11,5,0,2,0.3015506647897852,2,5,2,2,0,1,-0.1756301196323356,1.0,4,0,8,6,0,1,4,2,-1.0800655146048157,2,-0.7667768639714405,24,30,-1.172876217116909,0.5313289193400064,0.6542716323845377,-0.4465540181684138
3,2,5,6,1,4,12,3,0,2,-0.8024362889388688,1,3,1,2,0,15,-0.1756301196323356,4.0,4,3,6,5,0,1,0,1,-1.0800655146048157,1,-0.726644148442501,12,18,-1.172876217116909,1.343084632251704,0.6016119696561442,1.7691332966059206
11,1,1,12,1,3,11,2,0,2,0.08075327404405443,1,3,1,4,0,3,-0.1756301196323356,3.0,4,3,7,6,0,0,0,1,-1.0800655146048157,1,-0.1389325441999233,1,10,-1.172876217116909,0.6039763177717925,0.7127823687494192,-0.42238288382542105
10,3,5,8,1,1,12,2,0,2,0.37514979503836215,2,8,3,6,0,14,-0.1756301196323356,4.0,4,0,8,6,0,1,0,1,-1.0800655146048157,3,1.7090918709370535,19,8,-1.172876217116909,0.6450378907984542,0.630867337838585,-0.09204404780452026
7,1,2,2,1,3,7,1,0,1,-0.8760354191874457,1,3,1,2,0,8,-0.1756301196323356,4.0,4,1,6,5,0,2,0,1,-1.0800655146048157,1,-0.51027982159864,2,3,-1.172876217116909,0.9893233877143105,1.0931021551211495,-0.4868392420734017
6,5,4,5,1,5,7,5,0,1,-0.5080397679445611,1,5,2,2,0,8,-0.1756301196323356,3.0,4,0,6,5,0,0,0,1,-1.0800655146048157,2,-0.7749413999917708,30,31,-1.172876217116909,0.9956405527953354,1.0111871242103152,-0.24512789864347428
6,3,4,12,1,5,8,4,0,1,1.8471324000099008,1,3,1,5,0,2,-0.1756301196323356,4.0,4,3,8,8,0,0,0,1,-1.0800655146048157,1,1.1494925389407011,18,26,-1.172876217116909,1.0335435432814846,0.9351231669359692,0.06103980303443375
3,4,2,2,1,1,4,2,0,2,0.3015506647897852,2,4,2,1,0,13,-0.1756301196323356,4.0,4,0,7,6,0,0,0,1,-1.0800655146048157,3,-0.605274114118785,23,8,-1.172876217116909,1.3083402243060671,1.3446983214901402,-0.365983570358438
3,2,6,2,1,1,3,2,0,2,0.9639428370269776,1,4,2,6,0,8,-0.1756301196323356,3.0,4,0,8,7,0,2,0,1,-1.0800655146048157,3,1.4138640606873272,13,8,-0.046505565716158846,1.3399260497111916,0.36756902419661786,2.40563983430473
3,1,7,5,1,1,3,1,0,2,-0.3608415074474072,1,5,2,6,0,1,-0.1756301196323356,1.0,4,1,7,5,0,1,0,1,-1.0800655146048157,2,1.127569650962859,7,1,-0.046505565716158846,1.3588775449542663,0.38804778192432643,2.3975827895237325
3,1,3,1,2,3,3,1,0,1,-2.9368110661476,1,2,1,6,0,2,-0.1756301196323356,4.0,4,0,8,1,0,0,0,1,-1.0800655146048157,2,1.3850928318095523,3,3,-1.172876217116909,1.371511875116316,1.4500176469469273,-0.49489628685439924
2,4,5,1,1,1,2,5,0,2,-1.0232336796845996,1,3,1,2,0,7,-0.1756301196323356,4.0,4,4,7,5,0,3,0,3,-1.0800655146048157,1,0.0194704693176503,26,28,-1.172876217116909,1.3873047878188782,1.4587942574016595,-0.47878219729240407
12,2,3,6,1,4,12,3,0,2,1.699934139512747,1,3,1,3,0,8,-0.1756301196323356,4.0,4,1,8,8,1,0,0,1,-1.0800655146048157,1,0.4796516687945995,10,18,-1.172876217116909,0.4807915986918072,0.6016119696561442,-0.4304399286064186
12,2,3,5,1,4,12,3,0,2,0.522348055535516,1,4,2,6,0,16,-0.1756301196323356,4.0,4,0,8,7,0,1,0,1,-1.0800655146048157,3,2.0376933083564785,10,18,-1.172876217116909,0.4807915986918072,0.6016119696561442,-0.4304399286064186
2,3,6,3,1,5,3,4,1,1,-1.3176302006789073,2,4,2,2,0,10,-0.1756301196323356,1.0,4,4,4,4,0,3,0,1,-1.0800655146048157,3,-0.37396663005108016,20,26,-1.172876217116909,1.406256283061953,1.3827303001273135,-0.22095676430048153
11,5,3,12,1,4,12,1,0,1,-0.5080397679445611,1,3,1,6,0,13,2.1274967499617325,4.0,4,4,7,5,0,3,3,1,-1.0800655146048157,1,1.4747884871111585,30,4,-1.172876217116909,0.5123774240969317,0.6425694851115613,-0.46266810773040895
4,3,7,6,1,4,5,3,1,2,1.699934139512747,2,4,2,2,0,16,-0.1756301196323356,4.0,4,0,5,8,0,0,0,1,-1.0800655146048157,3,-0.6309002863122306,21,18,-1.172876217116909,1.2167413306312063,1.227676848760377,-0.27735607776746457
12,3,3,3,1,4,12,3,0,1,-0.2872423771988302,1,3,1,3,0,5,-0.1756301196323356,2.0,4,4,7,6,0,1,0,1,-1.0800655146048157,1,1.331140640856088,17,18,-1.172876217116909,0.4586815209082201,0.6016119696561442,-0.4868392420734017
12,3,6,5,1,1,12,3,1,2,0.4487489252869391,2,4,2,6,0,2,-0.1756301196323356,1.0,4,3,7,7,0,3,4,2,-1.0800655146048157,3,1.3781605006286126,20,15,-0.046505565716158846,0.4492057732866828,-0.45743235854821246,2.40563983430473
4,3,1,1,1,4,4,4,0,2,-0.2136432469502533,1,4,2,3,1,16,-0.1756301196323356,1.0,4,3,8,6,0,3,0,1,-1.0800655146048157,3,2.24584581893812,15,25,-1.172876217116909,1.235692825874281,1.2949641955799909,-0.41432583904442344
4,3,1,2,2,4,4,4,0,2,-0.8760354191874457,2,4,2,1,0,13,-0.1756301196323356,1.0,4,0,6,5,0,3,0,1,-1.0800655146048157,3,-0.4916817671591869,15,25,-1.172876217116909,1.235692825874281,1.2949641955799909,-0.41432583904442344
8,5,2,5,1,3,8,5,0,2,0.15435240429263136,1,3,1,3,0,11,-0.1756301196323356,2.0,4,3,8,6,0,3,0,1,-1.0800655146048157,1,1.0113070305924823,30,31,-1.172876217116909,0.8029670178240763,0.9204954828447488,-0.4868392420734017
10,1,1,3,1,3,10,1,0,2,0.7431454462812468,1,3,1,2,0,9,-0.1756301196323356,3.0,4,3,8,7,0,2,0,1,-1.0800655146048157,1,-0.6608068750452042,1,3,-1.172876217116909,0.7018923765276782,0.8239527678426942,-0.47878219729240407
4,3,1,1,1,2,4,3,0,1,-2.9368110661476,1,3,1,6,1,11,-0.1756301196323356,4.0,4,4,8,1,0,0,0,1,-1.0800655146048157,1,1.4764652518125885,15,16,-1.172876217116909,1.235692825874281,1.3212940269441877,-0.4868392420734017
4,3,1,6,2,3,5,1,0,1,-1.2440310704303303,1,3,1,2,0,11,-0.1756301196323356,1.0,0,1,5,4,0,1,0,1,-1.0800655146048157,1,-0.6490236152298641,15,3,-1.172876217116909,1.235692825874281,1.2715599010340384,-0.3498694807964428
4,3,1,7,1,4,4,4,0,2,1.773533269761324,2,5,2,3,0,6,-0.1756301196323356,1.0,4,1,8,8,0,3,0,1,-1.0800655146048157,2,1.3446380838978818,15,25,-1.172876217116909,1.235692825874281,1.2949641955799909,-0.41432583904442344
12,2,1,1,1,2,12,2,0,1,2.730321962992824,1,3,1,2,0,11,-0.1756301196323356,2.0,4,4,8,9,0,0,0,1,-1.0800655146048157,1,-0.4486132277575692,8,9,-1.172876217116909,0.48710876377283213,0.6279418010203409,-0.4868392420734017
12,2,7,5,1,3,12,2,1,2,-0.3608415074474072,1,5,2,2,0,8,-0.1756301196323356,4.0,4,1,6,5,0,1,0,1,-1.0800655146048157,2,-0.7053138498750955,14,10,-0.046505565716158846,0.4681572685297575,-0.44280467445699206,2.4136968790857276
12,1,2,2,1,3,12,2,0,2,-0.2872423771988302,2,5,2,3,0,7,-0.1756301196323356,4.0,4,3,7,6,0,3,0,1,-1.0800655146048157,2,-0.21271514907944464,2,10,-1.172876217116909,0.5060602590159068,0.6250162642020969,-0.4304399286064186
10,1,1,5,1,2,10,1,0,2,0.9639428370269776,1,4,2,2,0,14,-0.1756301196323356,4.0,4,0,8,7,0,3,0,1,-1.0800655146048157,3,-0.7599892027836394,1,2,-1.172876217116909,0.7018923765276782,0.8268783046609383,-0.4868392420734017
8,5,2,6,1,1,9,1,0,2,0.522348055535516,1,4,2,2,0,14,-0.1756301196323356,4.0,4,1,8,7,0,1,0,1,-1.0800655146048157,3,-0.6022029370291317,30,1,-1.172876217116909,0.8029670178240763,0.9175699460265048,-0.47878219729240407
4,2,1,2,1,1,5,1,0,2,1.8471324000099008,1,5,2,2,0,10,-0.1756301196323356,4.0,4,3,8,8,0,0,0,1,-1.0800655146048157,2,-0.5178743893040985,8,1,-1.172876217116909,1.2578029036578682,1.2774109746705264,-0.3095842568914549
3,1,4,5,1,5,3,1,0,2,1.1847402277727084,1,3,1,6,0,12,-0.1756301196323356,3.0,4,0,8,8,0,3,0,1,-1.0800655146048157,1,1.8932575088799275,4,5,-1.172876217116909,1.3683532925758035,1.444166573310439,-0.4868392420734017
12,1,2,1,1,5,12,4,0,2,-0.3608415074474072,2,4,2,2,0,9,-0.1756301196323356,2.0,4,3,6,5,0,0,4,2,-1.0800655146048157,3,-0.5495374094577862,2,26,-1.172876217116909,0.5060602590159068,0.5782076751101916,-0.30152721211045735
8,2,3,3,2,3,3,1,0,1,-0.9496345494360227,1,2,1,6,0,3,-0.1756301196323356,3.0,4,3,7,5,0,0,0,1,-1.0800655146048157,2,1.8059914108124502,10,3,-0.046505565716158846,0.8661386686343252,0.38219670828783825,1.1567978932501046
2,4,5,5,1,3,3,1,0,2,0.2279515345412083,1,3,1,4,0,1,-0.1756301196323356,1.0,0,4,7,6,0,1,0,1,-1.0800655146048157,1,1.5075150970718605,26,3,-1.172876217116909,1.3873047878188782,1.4500176469469273,-0.45461106294941134
9,5,5,3,1,1,10,1,0,2,-0.7288371586902919,2,3,1,2,0,11,-0.1756301196323356,1.0,4,3,7,5,0,0,0,1,-1.0800655146048157,1,-0.6536800393386389,30,1,-1.172876217116909,0.7050509590681906,0.8298038414791824,-0.4868392420734017
5,5,6,1,1,1,5,5,0,2,1.5527358790155932,1,3,1,2,0,11,-0.1756301196323356,4.0,4,4,8,8,0,3,0,1,-1.0800655146048157,1,0.2384888395427753,31,29,-0.046505565716158846,1.0903980290107087,0.12767500510060337,2.4298109686477227
3,2,6,2,1,1,3,3,0,1,-0.7288371586902919,1,5,2,2,0,5,-0.1756301196323356,3.0,4,1,7,5,0,0,0,1,-1.0800655146048157,2,-0.6562036562183968,13,15,-1.172876217116909,1.3399260497111916,1.4149112051279982,-0.47878219729240407
10,5,6,3,2,3,11,3,0,2,0.3015506647897852,1,5,2,3,0,16,-0.1756301196323356,4.0,4,0,7,6,0,0,0,3,-1.0800655146048157,2,-0.6809009567247054,31,17,-1.172876217116909,0.6071349003123049,0.6923036110217107,-0.35792652557744037
11,2,5,3,1,5,11,2,0,2,-0.581638898193138,1,5,2,2,0,16,-0.1756301196323356,4.0,4,1,7,5,1,0,0,1,-1.0800655146048157,2,-0.7869846530464585,12,12,-1.172876217116909,0.5692319098261556,0.7069312951129311,-0.49489628685439924
4,4,2,12,1,2,4,4,1,2,-0.06644498645309943,1,3,1,6,0,6,-0.1756301196323356,1.0,4,3,7,6,0,0,0,1,-1.0800655146048157,1,1.7749968071733957,23,23,-1.172876217116909,1.2104241655501815,1.3008152692164792,-0.49489628685439924
5,1,5,6,2,5,5,1,0,2,1.773533269761324,2,5,2,3,0,7,-0.1756301196323356,3.0,4,1,8,8,0,2,0,1,-1.0800655146048157,2,0.5259718108984167,5,5,-1.172876217116909,1.172521175064032,1.26570882739755,-0.49489628685439924
5,1,2,6,1,3,5,1,0,2,0.8903437067784007,1,3,1,3,0,10,-0.1756301196323356,3.0,4,3,7,7,0,3,0,1,-1.0800655146048157,1,-0.3717812902637649,2,3,-1.172876217116909,1.1819969226855696,1.2715599010340384,-0.4868392420734017
4,3,3,6,1,4,5,2,0,2,-0.581638898193138,1,4,2,2,1,2,-0.1756301196323356,4.0,4,1,6,5,0,3,0,1,-1.0800655146048157,3,-0.5315837840096299,17,11,-1.172876217116909,1.229375660793256,1.2481556064880857,-0.30152721211045735
6,1,4,3,1,5,6,2,0,2,1.773533269761324,1,5,2,2,0,3,-0.1756301196323356,2.0,4,3,7,8,0,0,0,1,-1.0800655146048157,2,-0.698638727513094,4,12,-1.172876217116909,1.0777636988486587,1.1545384283042752,-0.4304399286064186
5,4,2,2,2,4,5,4,0,2,1.4791367487670162,1,4,2,2,0,11,-0.1756301196323356,2.0,4,0,8,8,0,0,0,1,-1.0800655146048157,3,-0.6843155756885994,23,25,-1.172876217116909,1.1156666893348082,1.2071980910326685,-0.47878219729240407
6,3,4,5,2,4,6,5,0,2,-0.4344406376959841,2,5,2,2,0,4,-0.1756301196323356,2.0,4,1,6,5,0,0,0,1,-1.0800655146048157,2,-0.6967752283967651,18,30,-1.172876217116909,1.0335435432814846,1.1018787655758817,-0.39821174948242827
6,5,2,3,1,3,6,5,0,2,0.8903437067784007,1,3,1,2,0,1,-0.1756301196323356,2.0,4,4,8,7,0,2,2,2,-1.0800655146048157,1,-0.12714155761183396,30,30,-1.172876217116909,0.9956405527953354,1.1018787655758817,-0.49489628685439924
7,5,7,3,1,4,8,1,0,2,1.1847402277727084,1,4,2,2,0,16,-0.1756301196323356,3.0,4,0,8,8,0,3,0,1,-1.0800655146048157,3,-0.6643328746778392,31,4,-1.172876217116909,0.8977244940394496,0.999484976937339,-0.46266810773040895
8,5,7,1,1,4,9,1,0,2,1.0375419672755546,1,2,1,6,0,5,-0.1756301196323356,1.0,4,0,8,7,0,0,0,1,-1.0800655146048157,2,1.2467804003882765,31,4,-1.172876217116909,0.7998084352835639,0.9087933355717726,-0.46266810773040895
8,4,6,3,1,2,8,5,0,2,0.08075327404405443,1,3,1,2,0,16,-0.1756301196323356,3.0,4,1,7,6,0,0,0,1,-1.0800655146048157,1,-0.5600184562513327,27,30,-1.172876217116909,0.8124427654456137,0.923421019662993,-0.4707251525114065
8,4,4,6,1,2,9,1,0,2,-0.8024362889388688,1,3,1,2,0,13,6.733750489149868,1.0,4,4,7,5,0,3,0,1,-1.0800655146048157,1,0.6117346245279411,25,2,-1.172876217116909,0.8187599305266385,0.9146444092082606,-0.4304399286064186
9,3,7,6,1,1,9,3,0,1,-1.2440310704303303,2,4,2,2,0,13,-0.1756301196323356,4.0,4,0,5,4,0,2,3,1,-1.0800655146048157,3,-0.8194075160834856,21,15,-0.046505565716158846,0.7334782019328027,-0.19120850808800127,2.3975827895237325
4,3,3,6,1,1,5,2,0,2,-0.2136432469502533,1,5,2,2,1,10,-0.1756301196323356,4.0,4,4,7,6,0,0,0,1,-1.0800655146048157,2,0.5534372447853747,17,8,-1.172876217116909,1.229375660793256,1.2569322169428179,-0.3256983464534501
10,1,7,4,1,3,10,1,0,2,1.9207315302584778,1,3,1,4,0,15,-0.1756301196323356,1.0,4,3,8,9,0,0,0,1,-1.0800655146048157,1,1.0364123319891172,7,3,-0.046505565716158846,0.6829408812846035,-0.2438681708163947,2.4136968790857276
10,4,6,1,2,4,10,4,0,2,-0.8760354191874457,2,5,2,2,0,13,-0.1756301196323356,1.0,4,3,7,5,0,0,0,1,-1.0800655146048157,2,-0.5628388295428776,27,25,-0.046505565716158846,0.6197692304743547,-0.3082299808177644,2.4298109686477227
11,3,3,8,1,4,11,4,0,2,0.4487489252869391,2,4,2,2,0,7,-0.1756301196323356,2.0,4,0,8,7,0,1,0,1,-1.0800655146048157,3,-0.5094980824621451,17,25,-1.172876217116909,0.5534389971235935,0.6688993164757581,-0.4304399286064186
5,3,2,3,1,2,5,3,0,2,-0.9496345494360227,1,5,2,2,0,8,-0.1756301196323356,2.0,4,0,6,5,0,3,0,1,-1.0800655146048157,2,-0.5096808643735631,16,16,-1.172876217116909,1.1377767671183951,1.2335279223968654,-0.49489628685439924
6,1,2,6,1,2,6,1,1,1,-0.2872423771988302,1,5,2,2,0,5,-0.1756301196323356,3.0,4,3,7,6,0,3,0,1,-1.0800655146048157,2,-0.7213033653370325,2,2,-1.172876217116909,1.0840808639296837,1.183793796486716,-0.49489628685439924
9,4,5,2,1,6,9,4,0,2,2.656722832744247,1,5,2,1,0,2,-0.1756301196323356,2.0,4,0,8,9,0,0,0,1,-1.0800655146048157,2,-0.6327607179338307,26,27,-1.172876217116909,0.7176852892302404,0.8415059887521587,-0.4868392420734017
5,1,5,1,1,1,5,2,0,2,-0.9496345494360227,1,5,2,2,0,16,-0.1756301196323356,3.0,4,0,6,5,0,1,0,1,-1.0800655146048157,2,-0.5842600469374089,5,8,-1.172876217116909,1.172521175064032,1.2569322169428179,-0.4707251525114065
9,1,6,5,1,2,9,2,0,1,-0.8024362889388688,1,5,2,2,0,15,-0.1756301196323356,1.0,4,1,5,5,0,0,0,1,-1.0800655146048157,2,-0.5950803971960288,6,9,-1.172876217116909,0.7808569400404892,0.8941656514805522,-0.4707251525114065
12,2,6,2,1,3,12,5,0,1,-0.2136432469502533,1,3,1,2,0,5,-0.1756301196323356,3.0,4,3,7,6,0,0,0,1,-1.0800655146048157,1,-0.7695109342357136,13,31,-1.172876217116909,0.4713158510702699,0.5635799910189712,-0.3498694807964428
11,5,2,1,1,2,11,5,0,2,0.37514979503836215,1,3,1,2,0,1,-0.1756301196323356,2.0,4,3,7,6,0,2,0,1,-1.0800655146048157,1,-0.6770912025412981,30,30,-1.172876217116909,0.5123774240969317,0.6542716323845377,-0.49489628685439924
8,3,1,3,1,3,9,1,0,2,-0.7288371586902919,2,5,2,2,0,2,-0.1756301196323356,3.0,4,1,7,5,0,0,0,1,-1.0800655146048157,2,-0.4878895565504592,15,3,-1.172876217116909,0.850345755931763,0.9117188723900166,-0.34181243601544525
8,3,2,2,1,4,9,2,0,1,-0.8024362889388688,1,5,2,2,0,7,-0.1756301196323356,3.0,4,0,4,5,0,0,0,1,-1.0800655146048157,2,-0.7008062388958906,16,11,-1.172876217116909,0.8471871733912506,0.888314577844064,-0.2854131225484622
9,2,2,9,1,2,9,2,0,2,-0.4344406376959841,1,5,2,2,0,2,-0.1756301196323356,3.0,4,3,6,5,0,3,0,1,-1.0800655146048157,2,-0.5518233461307029,9,9,-1.172876217116909,0.771381192418952,0.8941656514805522,-0.49489628685439924
4,4,4,5,1,5,7,1,0,2,-0.8024362889388688,1,4,2,3,1,10,-0.1756301196323356,1.0,4,4,7,5,0,0,0,1,-1.0800655146048157,3,1.0173872959704828,25,5,-1.172876217116909,1.2041070004691565,1.0872510814846614,0.07715389259642891
9,4,3,3,1,4,9,5,1,2,-0.6552380284417149,2,4,2,1,0,9,-0.1756301196323356,2.0,4,1,6,5,0,1,0,3,-1.0800655146048157,3,-0.509499641388178,24,30,-1.172876217116909,0.7240024543112653,0.8327293782974264,-0.4465540181684138
4,4,5,2,1,2,4,4,0,2,-0.06644498645309943,2,4,2,1,0,9,-0.1756301196323356,3.0,4,3,7,6,0,1,0,1,-1.0800655146048157,3,-0.5787882755717377,26,23,-0.046505565716158846,1.200948417928644,0.23299433055739022,2.421753923866725
9,2,5,6,1,1,9,2,0,2,1.699934139512747,1,5,2,2,0,3,-0.1756301196323356,3.0,4,3,7,8,0,1,0,1,-1.0800655146048157,2,-0.7038324334308417,12,8,-0.046505565716158846,0.7619054447974146,-0.17072975036029273,2.4136968790857276
9,2,5,3,1,5,9,2,1,1,-0.06644498645309943,1,3,1,2,0,12,-0.1756301196323356,1.0,4,4,7,6,0,2,0,1,-1.0800655146048157,1,0.9286064768605379,12,12,-1.172876217116909,0.7619054447974146,0.8853890410258198,-0.49489628685439924
4,4,5,1,1,2,4,4,0,1,-2.9368110661476,1,4,2,6,1,9,-0.1756301196323356,4.0,4,3,8,1,0,0,0,1,-1.0800655146048157,3,1.4935202249546027,26,23,-0.046505565716158846,1.200948417928644,0.23299433055739022,2.421753923866725
9,2,4,4,1,1,9,2,0,2,2.2887271815013626,1,3,1,4,0,3,-0.1756301196323356,2.0,4,1,8,9,0,1,0,1,-1.0800655146048157,1,1.1551002890324475,11,8,-0.046505565716158846,0.765064027337927,-0.17072975036029273,2.421753923866725
9,1,3,3,1,4,9,2,1,1,0.3015506647897852,2,3,1,3,0,8,-0.1756301196323356,2.0,4,0,8,6,1,2,0,1,-1.0800655146048157,1,-0.5361281046598635,3,11,-1.172876217116909,0.7903326876620266,0.888314577844064,-0.4304399286064186
8,2,5,6,1,2,8,4,0,1,-0.5080397679445611,2,5,2,2,0,14,-0.1756301196323356,1.0,4,3,6,5,0,0,4,2,-1.0800655146048157,2,-0.6984317733271798,12,23,-1.172876217116909,0.8598215035533003,0.9438997773907015,-0.4062687942634259
5,3,5,3,1,3,9,1,0,2,0.8903437067784007,1,3,1,2,0,1,-0.1756301196323356,2.0,4,1,7,7,0,1,0,1,-1.0800655146048157,1,-0.5825815293889127,19,3,-1.172876217116909,1.128301019496858,0.9117188723900166,0.36720750471234176
5,1,3,5,1,3,5,1,0,2,1.62633500926417,1,3,1,2,0,10,-0.1756301196323356,2.0,4,3,6,8,0,0,0,1,-1.0800655146048157,1,-0.7430391859620756,3,3,-1.172876217116909,1.178838340145057,1.2715599010340384,-0.49489628685439924
12,3,1,6,1,4,12,4,0,1,-1.612026721673215,2,5,2,2,0,8,-0.1756301196323356,3.0,4,3,4,3,0,1,0,1,-1.0800655146048157,2,-0.524059262219897,15,25,-1.172876217116909,0.46499868598924504,0.5811332119284356,-0.41432583904442344
9,3,4,1,1,3,9,4,1,1,0.007154143795477499,2,4,2,3,0,2,-0.1756301196323356,1.0,4,3,7,6,0,3,0,1,-1.0800655146048157,3,2.2498194281546504,18,24,-1.172876217116909,0.7429539495543399,0.850282599206891,-0.4465540181684138
9,2,6,6,1,1,9,2,0,2,0.08075327404405443,1,3,1,3,0,12,-0.1756301196323356,2.0,4,0,7,6,0,3,0,1,-1.0800655146048157,1,-0.7280392086987477,13,8,-0.046505565716158846,0.7587468622569021,-0.17072975036029273,2.40563983430473
7,4,2,3,1,1,8,1,0,1,-1.0232336796845996,2,2,1,6,0,2,-0.1756301196323356,4.0,4,0,6,5,0,0,0,1,-1.0800655146048157,2,1.3503698389782146,23,1,-1.172876217116909,0.9229931543635491,1.0082615873920713,-0.42238288382542105
4,4,5,6,1,5,6,3,0,1,-1.0968328099331766,1,4,2,2,1,6,-0.1756301196323356,4.0,4,0,3,4,0,0,0,1,-1.0800655146048157,3,-0.7834971931247422,26,19,-1.172876217116909,1.200948417928644,1.1340596705765666,-0.059815868680529946
6,4,2,1,1,1,7,3,1,1,-1.3912293309274841,1,4,2,1,0,1,-0.1756301196323356,1.0,4,0,5,4,0,3,0,1,-1.0800655146048157,3,-0.69844007386503,23,15,-1.172876217116909,1.0177506305789223,1.0579957133022206,-0.31764130167245247
2,3,5,3,1,3,2,4,0,1,-0.8024362889388688,1,5,2,2,0,12,-0.1756301196323356,1.0,4,4,6,5,0,0,0,1,-1.0800655146048157,2,0.44232518893067874,19,24,-1.172876217116909,1.4094148656024652,1.4704964046746358,-0.45461106294941134
1,2,7,6,1,4,5,4,0,2,-0.581638898193138,1,8,3,4,0,8,-0.1756301196323356,4.0,4,4,7,5,0,0,0,1,-1.0800655146048157,3,0.16681385290930223,14,25,-1.172876217116909,1.5231238370609133,1.2071980910326685,0.5605765794562837
7,3,1,6,1,1,7,3,0,2,0.3015506647897852,1,5,2,2,0,16,-0.1756301196323356,2.0,4,1,7,6,0,1,0,1,-1.0800655146048157,2,-0.6606221952023624,15,15,-1.172876217116909,0.9482618146876487,1.0579957133022206,-0.49489628685439924
5,2,7,2,1,1,5,2,0,2,1.1111410975241316,1,3,1,2,0,12,-0.1756301196323356,2.0,4,4,8,7,0,0,0,1,-1.0800655146048157,1,-0.3117024747339576,14,8,-0.046505565716158846,1.1440939321994201,0.18911127828372903,2.3975827895237325
4,5,7,6,1,2,5,1,0,2,2.656722832744247,2,5,2,2,0,6,2.1274967499617325,3.0,4,0,8,9,0,0,3,1,-1.0800655146048157,2,-0.4997756871197811,30,2,-1.172876217116909,1.1883140877665943,1.2744854378522825,-0.47878219729240407
4,4,5,2,2,2,5,1,0,2,2.435925441998516,2,4,2,2,0,13,-0.1756301196323356,3.0,4,0,8,9,0,2,0,1,-1.0800655146048157,3,-0.7507399221765511,26,2,-1.172876217116909,1.200948417928644,1.2744854378522825,-0.4465540181684138
4,5,6,3,1,1,5,2,0,1,-0.6552380284417149,1,4,2,2,0,10,-0.1756301196323356,1.0,4,3,6,5,0,0,0,1,-1.0800655146048157,3,-0.5945181530853384,30,8,-1.172876217116909,1.1883140877665943,1.2569322169428179,-0.4304399286064186
4,4,6,8,1,2,5,1,0,1,-0.581638898193138,1,5,2,3,0,11,-0.1756301196323356,2.0,4,4,6,5,0,0,0,1,-1.0800655146048157,2,2.451009986435842,27,2,-1.172876217116909,1.1977898353881316,1.2744854378522825,-0.45461106294941134
4,4,7,8,2,3,5,1,0,2,-0.3608415074474072,1,4,2,3,0,14,-0.1756301196323356,1.0,4,0,7,5,0,0,0,1,-1.0800655146048157,3,-0.7217305033680168,28,3,-1.172876217116909,1.1946312528476193,1.2715599010340384,-0.45461106294941134
4,4,6,5,1,3,4,4,0,2,-0.2872423771988302,1,5,2,3,0,3,-0.1756301196323356,1.0,4,4,7,6,0,3,4,2,-1.0800655146048157,2,1.0061729529033003,27,24,-0.046505565716158846,1.1977898353881316,0.23006879373914613,2.421753923866725
4,3,2,3,1,2,5,1,0,2,0.9639428370269776,1,5,2,2,0,8,-0.1756301196323356,2.0,4,1,6,7,0,0,0,1,-1.0800655146048157,2,-0.7632318603642909,16,2,-1.172876217116909,1.2325342433337685,1.2744854378522825,-0.365983570358438
