Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Accident_date,claim_date,year_claim,Accident_datetime,claim_datetime,days_btw_claim
6,5,4,2,1,1,7,1,0,2,-0.049630069350015245,2,5,2,2,11,-0.17473311238742065,3,4,3,8,6,0,3,0,1,-1.0742859917743628,2,-0.3362891732305448,30,1,-1.1664527006153784,0.9860000903517698,1.09166641570667,-0.48820366403845433
4,2,7,5,1,2,4,3,0,1,-0.7272826691527605,1,5,2,2,6,-0.17473311238742065,3,4,0,6,5,0,0,0,1,-1.0742859917743628,2,-0.6045349509214624,14,16,-1.1664527006153784,1.2280744983934482,1.3132315950540896,-0.48017745713878807
3,1,3,5,1,3,3,2,0,2,0.025664663961400897,1,5,2,3,6,-0.17473311238742065,3,4,3,7,6,0,0,0,1,-1.0742859917743628,2,-0.6320605122129005,3,10,-1.1664527006153784,1.3601150845980001,1.4210988534205966,-0.4400464226404568
10,1,4,2,1,4,10,1,0,2,-0.501398469218512,1,3,1,3,15,-0.17473311238742065,3,4,1,7,5,0,3,0,1,-1.0742859917743628,1,-0.7903183787904349,4,4,-1.1664527006153784,0.684193036169937,0.8147099415223954,-0.4962298709381206
9,4,2,2,1,1,10,3,0,2,0.17625413058423317,1,5,2,6,15,-0.17473311238742065,2,4,3,6,6,1,1,0,1,-1.0742859917743628,2,-0.7575312801902515,23,15,-1.1664527006153784,0.7187750944616053,0.7826412971431637,-0.31965331914546297
7,2,7,2,1,5,7,3,0,2,1.7574435301239721,2,3,1,6,8,-0.17473311238742065,1,4,4,8,8,0,3,0,1,-1.0742859917743628,1,2.2836763604595514,14,19,-1.1664527006153784,0.9419865616169192,1.0391904521770179,-0.4560988364397893
5,3,5,5,1,2,6,1,0,1,-0.049630069350015245,1,3,1,2,4,-0.17473311238742065,3,4,3,6,6,0,2,0,1,-1.0742859917743628,1,-0.8383708824651105,19,2,-1.1664527006153784,1.1180406765563216,1.1762110236155539,-0.38386297434279304
1,3,7,6,1,4,2,1,0,2,-0.8778721357755928,1,5,2,3,7,-0.17473311238742065,4,4,3,7,5,0,0,0,1,-1.0742859917743628,2,0.9581474188417862,21,4,-1.1664527006153784,1.4890118473214913,1.5202201178654948,-0.38386297434279304
10,1,4,2,1,4,10,2,0,2,0.62802253045273,1,5,2,3,3,-0.17473311238742065,2,4,3,6,7,0,0,0,1,-1.0742859917743628,2,0.21925709270195404,4,11,-1.1664527006153784,0.684193036169937,0.7943026223719752,-0.4400464226404568
7,5,7,6,1,5,8,1,0,2,0.025664663961400897,2,5,2,2,14,-0.17473311238742065,1,4,3,7,6,0,3,0,1,-1.0742859917743628,2,-0.08758655852921331,31,5,-1.1664527006153784,0.8885415624388863,0.9896298199545689,-0.4560988364397893
10,2,2,5,1,3,10,3,0,2,1.2303803969440592,1,4,2,2,5,-0.17473311238742065,1,4,1,8,8,0,0,0,1,-1.0742859917743628,3,-0.823987948130271,9,17,-1.1664527006153784,0.6684739187646331,0.7768106345287579,-0.4320202157407906
3,2,6,1,1,5,3,3,0,2,-0.5766932025299282,2,5,2,2,3,-0.17473311238742065,2,4,4,6,5,0,3,0,1,-1.0742859917743628,2,-0.13272607658480584,13,19,-1.1664527006153784,1.3286768497873924,1.3948608716557707,-0.44807262954012306
7,3,1,5,1,1,7,3,0,2,0.025664663961400897,1,3,1,3,4,-0.17473311238742065,4,4,4,7,6,0,1,0,1,-1.0742859917743628,1,1.2751827206652195,15,15,-1.1664527006153784,0.9388427381358584,1.0508517774058295,-0.4962298709381206
7,2,1,3,1,4,7,3,0,2,-0.5766932025299282,2,5,2,2,8,-0.17473311238742065,4,4,4,7,5,0,2,0,1,-1.0742859917743628,2,-0.8436175852923774,8,18,-1.1664527006153784,0.9608495025032837,1.042105783484221,-0.41596780194145805
7,1,7,6,1,5,10,2,0,2,-0.8025774024641766,1,5,2,2,2,-0.17473311238742065,1,4,0,6,5,0,1,0,1,-1.0742859917743628,2,-0.679639036113511,7,12,-1.1664527006153784,0.9639933259843445,0.7913872910647723,0.2823121983295061
10,3,4,6,2,4,10,3,0,2,0.7786119970755623,1,3,1,3,2,-0.17473311238742065,1,4,0,8,7,0,3,0,1,-1.0742859917743628,1,-0.8308342422408524,18,18,-1.1664527006153784,0.6401795074350863,0.773895303221555,-0.4962298709381206
5,5,1,12,1,4,11,4,0,2,0.17625413058423317,1,4,2,6,1,-0.17473311238742065,3,4,0,6,6,0,0,0,1,-1.0742859917743628,3,0.6243828018935796,29,25,-1.1664527006153784,1.086602441745714,0.6631127135478452,0.9484873710018054
11,1,1,5,1,1,11,1,1,1,-0.3508090025956798,1,5,2,2,13,-0.17473311238742065,4,4,3,6,5,0,1,0,1,-1.0742859917743628,2,0.20002255929044252,1,1,-1.1664527006153784,0.5961659787002357,0.7330806649207146,-0.4962298709381206
7,2,3,1,1,4,7,4,0,2,0.025664663961400897,2,5,2,3,10,-0.17473311238742065,4,4,1,8,6,0,2,0,1,-1.0742859917743628,2,-0.2913689160475352,10,25,-1.1664527006153784,0.9545618555411622,1.0216984643338007,-0.3758367674431268
10,2,3,6,1,3,10,2,0,2,-0.8778721357755928,1,5,2,2,11,-0.17473311238742065,4,4,1,7,5,0,0,0,1,-1.0742859917743628,2,-0.24391051526523738,10,10,-1.1664527006153784,0.6653300952835725,0.7972179536791781,-0.4962298709381206
1,5,2,2,1,3,2,1,0,2,-0.42610373590709594,1,5,2,1,8,-0.17473311238742065,3,4,0,6,5,0,2,0,1,-1.0742859917743628,2,-0.5337770069859565,30,3,-1.1664527006153784,1.4607174359919444,1.5231354491726978,-0.4641250433394556
1,4,6,12,1,1,1,4,0,1,-0.8778721357755928,1,4,2,4,15,-0.17473311238742065,1,4,0,7,5,0,2,0,1,-1.0742859917743628,3,1.0728675295467713,27,22,-0.04954381813333732,1.4701489064351265,0.4940234977300775,2.393204612941731
1,4,1,8,1,2,1,4,0,2,2.359801396615301,1,4,2,3,10,2.0193911490246568,2,4,3,8,9,0,3,3,1,-1.0742859917743628,3,1.1607578523233162,22,23,-1.1664527006153784,1.4858680238404305,1.5552040935519296,-0.48820366403845433
6,1,3,3,1,5,6,1,1,2,-0.20021953597284753,1,4,2,2,8,-0.17473311238742065,3,4,1,8,6,0,3,0,1,-1.0742859917743628,3,-0.28240780378473146,3,5,-1.1664527006153784,1.0708833243404103,1.1674650296939453,-0.48017745713878807
1,3,1,11,1,1,1,3,0,1,-0.5766932025299282,1,3,1,3,4,-0.17473311238742065,3,4,4,7,5,0,0,0,1,-1.0742859917743628,1,-0.6823584498401324,15,15,-1.1664527006153784,1.5078747882078558,1.5785267440095527,-0.4962298709381206
2,2,2,2,1,2,2,3,0,2,0.2515488638956493,2,5,2,3,16,6.407639671848812,4,4,1,7,6,0,3,0,1,-1.0742859917743628,2,-0.8192593667048832,9,16,-1.1664527006153784,1.4292792011813367,1.4852361421790603,-0.4400464226404568
2,1,1,2,2,1,2,1,0,2,0.10095939727281704,2,4,2,1,7,-0.17473311238742065,1,4,0,7,6,0,1,0,1,-1.0742859917743628,3,-0.2022191096118139,1,1,-1.1664527006153784,1.4544297890298228,1.5289661117871036,-0.4962298709381206
8,3,3,3,1,5,8,3,1,1,-0.3508090025956798,1,5,2,2,14,-0.17473311238742065,1,4,1,6,5,0,0,0,1,-1.0742859917743628,2,0.10603417917642059,17,19,-1.1664527006153784,0.8350965632608534,0.9488151816537284,-0.48017745713878807
2,2,6,3,1,2,2,3,0,2,0.8539067303869784,2,4,2,3,14,-0.17473311238742065,3,4,0,8,7,0,3,0,1,-1.0742859917743628,3,-0.6618282511073021,13,16,-1.1664527006153784,1.4167039072570937,1.4852361421790603,-0.4721512502391218
1,2,3,1,1,5,1,4,0,1,-2.9861246684952447,2,5,2,6,13,-0.17473311238742065,3,4,3,8,1,0,0,0,1,-1.0742859917743628,2,-0.37108869587908744,10,26,-1.1664527006153784,1.5235939056131595,1.546458099630321,-0.3678105605434605
4,4,2,2,2,4,5,4,0,1,-0.7272826691527605,1,5,2,2,6,-0.17473311238742065,3,4,0,5,5,0,0,0,1,-1.0742859917743628,2,-0.5783108440172855,23,25,-1.1664527006153784,1.1997800870639015,1.199533674073177,-0.23939125014880047
9,3,1,1,1,5,9,4,0,2,-0.3508090025956798,2,4,2,2,15,-0.17473311238742065,3,4,0,5,5,0,0,0,1,-1.0742859917743628,3,-0.733771144477971,15,26,-1.1664527006153784,0.7439256823100914,0.8380325919800186,-0.4079415950417918
9,3,1,2,1,2,9,3,1,2,-0.9531668690870089,1,5,2,3,7,-0.17473311238742065,1,4,4,7,5,0,2,0,1,-1.0742859917743628,2,-0.8157739871907075,15,16,-1.1664527006153784,0.7439256823100914,0.8671859050520475,-0.48820366403845433
12,2,3,4,1,5,12,2,0,2,0.7033172637641462,1,3,1,3,1,-0.17473311238742065,4,4,3,8,7,0,1,0,1,-1.0742859917743628,1,0.2735317568152551,10,12,-1.1664527006153784,0.4735568629388661,0.613552081325396,-0.48017745713878807
1,2,6,1,1,1,1,2,0,2,1.60685406350114,1,5,2,3,2,-0.17473311238742065,2,4,3,8,8,0,3,0,1,-1.0742859917743628,2,1.6004088271644452,13,8,-0.04954381813333732,1.5141624351699772,0.5348381360309179,2.393204612941731
6,4,7,1,1,1,6,4,0,2,-0.9531668690870089,1,5,2,3,15,-0.17473311238742065,3,4,0,6,5,0,0,4,2,-1.0742859917743628,2,1.0073309612750325,28,22,-0.04954381813333732,0.9922877373138913,0.05380847034244103,2.385178406042065
10,4,2,2,1,3,10,4,0,2,-0.501398469218512,1,3,1,6,10,-0.17473311238742065,2,4,4,5,5,0,0,0,1,-1.0742859917743628,1,-0.7811340256722128,23,24,-1.1664527006153784,0.6244603900297826,0.7564033153783376,-0.48820366403845433
8,1,2,5,1,2,8,2,0,2,1.9080329967468044,2,5,2,6,9,-0.17473311238742065,2,4,0,8,8,0,2,0,1,-1.0742859917743628,2,-0.6945060810878155,2,9,-1.1664527006153784,0.8822539154767648,0.9779684947257573,-0.4400464226404568
5,1,4,6,1,2,5,2,0,4,2.284506663303885,1,3,1,3,6,-0.17473311238742065,1,4,4,8,9,0,0,0,1,-1.0742859917743628,1,-0.04598090341506725,4,9,-1.1664527006153784,1.165198028772233,1.2461789749884231,-0.4560988364397893
5,5,7,2,1,3,6,5,0,1,-0.12492480266143138,1,4,2,2,11,-0.17473311238742065,4,4,3,7,6,0,0,0,1,-1.0742859917743628,3,0.2500223600216211,31,30,-1.1664527006153784,1.0803147947835925,1.094581747013873,-0.255443663948133
7,3,1,3,1,1,7,4,0,1,0.17625413058423317,2,4,2,2,13,-0.17473311238742065,3,4,3,6,6,0,0,0,1,-1.0742859917743628,3,-0.5249649631711795,15,22,-1.1664527006153784,0.9388427381358584,1.0304444582554093,-0.4400464226404568
10,1,1,3,1,4,10,1,0,2,1.8327382634353881,1,4,2,2,13,-0.17473311238742065,4,4,0,8,8,0,3,0,1,-1.0742859917743628,3,-0.5494888937712857,1,4,-1.1664527006153784,0.6936245066131193,0.8147099415223954,-0.4721512502391218
6,2,4,3,1,5,6,2,0,2,-0.6519879358413444,1,4,2,2,15,-0.17473311238742065,1,4,1,6,5,0,0,0,1,-1.0742859917743628,3,-0.8180729700032344,11,12,-1.1664527006153784,1.0457327364919242,1.147057710543525,-0.48820366403845433
1,3,5,1,1,1,1,4,0,2,0.62802253045273,1,5,2,3,5,-0.17473311238742065,2,4,0,8,7,0,0,0,1,-1.0742859917743628,2,-0.5825498875538869,19,22,-1.1664527006153784,1.4952994942836126,1.5581194248591326,-0.4721512502391218
12,3,7,5,1,1,1,1,1,2,1.0797909303212267,2,5,2,2,4,-0.17473311238742065,1,4,0,8,7,0,0,0,1,-1.0742859917743628,2,-0.8064004039794807,21,1,-0.04954381813333732,0.4389748046471978,0.5552454551813382,-0.4079415950417918
8,3,5,6,2,4,9,1,0,2,0.025664663961400897,1,3,1,2,11,-0.17473311238742065,4,4,3,7,6,0,0,0,1,-1.0742859917743628,1,-0.6102983278841222,19,4,-1.1664527006153784,0.8288089162987319,0.9021698807384821,-0.3678105605434605
6,2,2,3,1,3,6,3,0,2,0.4021383305184816,1,4,2,2,3,-0.17473311238742065,1,4,3,7,6,0,0,0,1,-1.0742859917743628,3,-0.2477812294812295,9,17,-1.1664527006153784,1.0520203834540458,1.1324810540075105,-0.4320202157407906
7,5,7,12,1,3,9,1,1,1,-0.9531668690870089,1,3,1,3,11,-0.17473311238742065,3,4,4,6,5,0,1,0,1,-1.0742859917743628,1,-0.6770567508864093,31,3,-1.1664527006153784,0.8885415624388863,0.905085212045685,-0.22333883634946797
6,3,1,6,1,3,6,4,1,2,1.7574435301239721,1,3,1,3,12,-0.17473311238742065,2,4,4,8,8,0,1,0,1,-1.0742859917743628,1,-0.20274157281315,15,24,-1.1664527006153784,1.0331574425676813,1.1120737348570902,-0.4239940088411243
6,3,5,6,1,1,6,3,0,1,-0.6519879358413444,2,4,2,1,5,-0.17473311238742065,1,4,0,6,5,0,2,0,1,-1.0742859917743628,3,-0.55339832236577,19,15,-0.04954381813333732,1.020582148643438,0.07421578949286127,2.4012308198413974
6,3,5,5,1,3,6,4,1,1,0.2515488638956493,1,3,1,2,4,-0.17473311238742065,2,4,1,8,6,0,1,0,1,-1.0742859917743628,1,1.1623230710275956,19,24,-1.1664527006153784,1.020582148643438,1.1120737348570902,-0.4560988364397893
5,1,2,13,1,4,5,1,0,2,0.7786119970755623,1,3,1,6,14,-0.17473311238742065,4,4,3,8,7,0,1,0,1,-1.0742859917743628,1,-0.8096321500420383,2,4,-1.1664527006153784,1.1714856757343546,1.2607556315244377,-0.48017745713878807
4,1,3,2,1,3,4,1,0,2,-0.3508090025956798,1,3,1,2,12,-0.17473311238742065,4,4,0,6,5,0,0,0,1,-1.0742859917743628,1,-0.7951696160504855,3,3,-1.1664527006153784,1.2626565566851167,1.3511309020477273,-0.4962298709381206
2,1,4,6,1,1,2,1,0,2,-0.20021953597284753,2,5,2,2,13,-0.17473311238742065,4,4,1,7,6,0,3,0,1,-1.0742859917743628,2,-0.6789219155698488,4,1,-0.04954381813333732,1.4449983185866406,0.4648701846580486,2.409257026741064
1,1,7,3,1,2,1,5,0,1,-0.501398469218512,1,5,2,3,7,-0.17473311238742065,3,4,3,6,5,0,3,4,2,-1.0742859917743628,2,1.1411643968233522,7,30,-1.1664527006153784,1.5330253760563417,1.5347967744015094,-0.3116271122457967
12,4,7,6,1,4,1,2,0,2,-0.8025774024641766,1,3,1,2,6,-0.17473311238742065,1,4,4,6,5,0,3,0,1,-1.0742859917743628,1,-0.28724963381262497,28,11,-0.04954381813333732,0.41696804027977247,0.5260921421093093,-0.38386297434279304
7,4,4,9,1,5,7,4,0,2,-0.27551426928426365,1,4,2,2,5,-0.17473311238742065,2,4,1,7,6,0,3,0,1,-1.0742859917743628,3,-0.24766291544602387,25,26,-1.1664527006153784,0.9074045033252508,1.0187831330265977,-0.48820366403845433
6,3,1,3,1,4,7,5,0,2,0.025664663961400897,1,4,2,2,12,-0.17473311238742065,4,4,3,7,6,0,3,0,1,-1.0742859917743628,3,-0.7852348552594303,15,31,-1.1664527006153784,1.0331574425676813,1.0042064764905834,-0.12702435355347289
2,4,7,5,1,1,2,5,0,2,-0.501398469218512,1,5,2,5,5,-0.17473311238742065,4,4,3,7,5,0,0,0,1,-1.0742859917743628,2,-0.4323196463558827,28,28,-1.1664527006153784,1.3695465550411823,1.4502521664926256,-0.4962298709381206
7,4,5,6,1,3,7,4,1,1,-0.9531668690870089,2,4,2,1,2,-0.17473311238742065,4,4,0,5,5,0,0,0,3,-1.0742859917743628,3,-0.8088954914008194,26,24,-0.04954381813333732,0.9042606798441901,-0.03948213148805146,2.4172832336407297
11,3,6,6,1,2,4,2,0,2,-0.20021953597284753,1,4,2,2,8,-0.17473311238742065,4,4,0,6,6,0,0,0,1,-1.0742859917743628,3,-0.6878291171560604,20,9,-0.04954381813333732,0.5364333325600813,0.26954298707545493,0.6274390950151549
11,3,2,6,1,5,11,4,0,2,0.8539067303869784,2,4,2,3,11,-0.17473311238742065,2,4,0,8,7,0,0,0,1,-1.0742859917743628,3,-0.1629120754935733,16,26,-1.1664527006153784,0.5490086264843244,0.6601973822406423,-0.41596780194145805
3,2,5,3,1,2,3,4,0,2,-0.049630069350015245,1,4,2,2,1,-0.17473311238742065,4,4,3,7,6,0,3,0,1,-1.0742859917743628,3,0.3906796570499941,12,23,-1.1664527006153784,1.3318206732684532,1.383199546426959,-0.4079415950417918
7,4,6,6,2,4,7,5,0,2,-0.3508090025956798,1,4,2,2,5,-0.17473311238742065,3,4,3,7,5,0,1,0,1,-1.0742859917743628,3,-0.4516710465361141,27,31,-1.1664527006153784,0.9011168563631293,1.0042064764905834,-0.4641250433394556
11,3,5,3,1,2,12,3,0,2,0.4021383305184816,2,4,2,2,9,-0.17473311238742065,1,4,0,6,6,0,3,0,1,-1.0742859917743628,3,-0.7917670925426159,19,16,-1.1664527006153784,0.5395771560411421,0.6018907560965844,-0.27952228464713175
8,5,1,5,1,2,9,1,0,2,2.5103908632381335,2,5,2,2,9,6.407639671848812,4,4,3,8,9,0,3,0,1,-1.0742859917743628,2,1.774450220218351,29,2,-1.1664527006153784,0.7973706814881243,0.9080005433528879,-0.4641250433394556
5,1,4,14,2,1,5,2,0,2,-0.501398469218512,1,3,1,3,5,-0.17473311238742065,3,4,4,7,5,0,0,0,1,-1.0742859917743628,1,-0.584810517804543,4,8,-1.1664527006153784,1.165198028772233,1.2490943062956261,-0.4641250433394556
4,2,6,3,2,2,4,3,0,2,-0.6519879358413444,1,5,2,3,13,-0.17473311238742065,4,3,0,6,5,0,1,0,1,-1.0742859917743628,2,-0.6777243025529361,13,16,-1.1664527006153784,1.231218321874509,1.3132315950540896,-0.4721512502391218
1,4,3,1,1,5,1,5,0,1,-2.9861246684952447,2,4,2,6,8,-0.17473311238742065,3,4,1,8,1,0,0,0,1,-1.0742859917743628,3,1.4914662042703557,24,31,-1.1664527006153784,1.479580376878309,1.5318814430943064,-0.4400464226404568
2,4,5,3,1,5,3,1,0,2,0.5527277971413138,1,5,2,2,14,-0.17473311238742065,1,4,1,8,7,0,0,0,1,-1.0742859917743628,2,-0.7460580751249024,26,5,-1.1664527006153784,1.3758342020033039,1.4356755099566112,-0.4400464226404568
2,4,3,4,1,2,3,3,0,2,-0.12492480266143138,1,4,2,3,5,-0.17473311238742065,1,0,1,7,6,0,0,0,1,-1.0742859917743628,3,-0.6782485748373792,24,16,-1.1664527006153784,1.3821218489654254,1.4036068655773792,-0.3357057329447955
2,1,7,1,1,1,2,2,0,1,-2.9861246684952447,1,3,1,6,16,-0.17473311238742065,2,4,4,8,1,0,0,0,1,-1.0742859917743628,1,-0.739377493026933,7,8,-1.1664527006153784,1.4355668481434583,1.5085587926366832,-0.48820366403845433
3,2,1,9,1,1,3,2,0,2,0.32684359720706546,1,3,1,6,10,-0.17473311238742065,2,4,1,7,6,0,2,0,1,-1.0742859917743628,1,1.1782889530811642,8,8,-1.1664527006153784,1.3443959671926964,1.4269295160350024,-0.4962298709381206
1,3,4,1,1,1,1,4,0,1,-2.9861246684952447,2,4,2,6,6,-0.17473311238742065,4,4,1,8,1,0,0,0,1,-1.0742859917743628,3,-0.7490267805036848,18,22,-1.1664527006153784,1.4984433177646734,1.5581194248591326,-0.4641250433394556
1,4,5,1,1,5,1,4,0,1,-2.9861246684952447,1,5,2,6,8,-0.17473311238742065,3,4,4,8,1,0,0,0,1,-1.0742859917743628,2,-0.6849693185803266,26,26,-1.1664527006153784,1.4732927299161873,1.546458099630321,-0.4962298709381206
1,1,1,6,1,2,1,1,0,2,0.8539067303869784,1,3,1,2,14,-0.17473311238742065,3,4,4,8,7,0,0,0,1,-1.0742859917743628,1,-0.8000150642445932,1,2,-1.1664527006153784,1.5518883169427065,1.6164260510031903,-0.48820366403845433
12,2,4,3,1,1,1,1,0,1,-0.7272826691527605,1,5,2,2,4,-0.17473311238742065,2,4,0,3,5,1,0,0,1,-1.0742859917743628,2,1.647750361178023,11,1,-0.04954381813333732,0.4704130394578054,0.5552454551813382,-0.3276795260451293
12,4,3,6,1,3,1,3,1,2,0.47743306382989775,1,4,2,1,7,-0.17473311238742065,2,4,0,6,7,0,2,0,1,-1.0742859917743628,3,-0.7387330976241772,24,17,-0.04954381813333732,0.4295433342040155,0.508600154266092,-0.30360090534613043
1,1,7,5,1,1,1,2,0,2,0.47743306382989775,1,4,2,2,15,-0.17473311238742065,3,4,1,8,7,0,1,0,1,-1.0742859917743628,3,-0.6751543190909628,7,8,-1.1664527006153784,1.5330253760563417,1.5989340631599729,-0.48820366403845433
7,4,3,14,1,3,8,1,0,2,0.32684359720706546,1,4,2,2,7,-0.17473311238742065,2,4,1,7,6,0,1,0,3,-1.0742859917743628,3,-0.6712792630755138,24,3,-1.1664527006153784,0.9105483268063116,0.9954604825689747,-0.41596780194145805
1,1,2,5,2,3,1,1,0,2,0.025664663961400897,2,4,2,3,1,6.407639671848812,2,4,0,7,6,0,3,0,1,-1.0742859917743628,3,-0.5518399781772977,2,3,-1.1664527006153784,1.5487444934616457,1.6135107196959875,-0.48820366403845433
1,2,5,1,1,1,1,4,0,2,2.9621592631066305,1,3,1,2,5,-0.17473311238742065,3,4,1,8,9,0,0,0,1,-1.0742859917743628,1,-0.617155114676725,12,22,-1.1664527006153784,1.517306258651038,1.5581194248591326,-0.41596780194145805
1,2,1,3,1,3,1,2,0,2,0.62802253045273,1,5,2,2,4,-0.17473311238742065,1,4,1,8,7,0,3,0,1,-1.0742859917743628,2,1.2615310177222776,8,10,-1.1664527006153784,1.5298815525752811,1.593103400545567,-0.48017745713878807
1,3,2,6,1,3,1,3,0,2,0.5527277971413138,1,4,2,2,16,-0.17473311238742065,1,4,0,8,7,0,2,0,1,-1.0742859917743628,3,1.5403758515211843,16,17,-1.1664527006153784,1.504730964726795,1.572696081395147,-0.48820366403845433
1,5,6,3,1,2,2,1,1,1,0.17625413058423317,1,3,1,6,14,-0.17473311238742065,1,4,3,7,6,0,0,0,1,-1.0742859917743628,1,1.7010133860178231,31,2,-1.1664527006153784,1.4575736125108836,1.5260507804799006,-0.48017745713878807
2,1,3,2,2,3,2,1,0,2,-0.42610373590709594,1,3,1,3,12,-0.17473311238742065,3,4,3,5,5,0,1,0,1,-1.0742859917743628,1,-0.5191957971425767,3,3,-1.1664527006153784,1.4481421420677014,1.5231354491726978,-0.4962298709381206
1,1,1,2,1,2,1,1,0,1,-1.028461602398425,1,3,1,2,3,-0.17473311238742065,1,4,3,6,5,0,0,0,1,-1.0742859917743628,1,0.2869251226905004,1,2,-1.1664527006153784,1.5518883169427065,1.6164260510031903,-0.48820366403845433
1,2,2,3,1,2,1,2,0,1,-1.1037563357098412,1,5,2,2,10,-0.17473311238742065,1,4,4,5,4,0,0,0,1,-1.0742859917743628,2,-0.7133400834994109,9,9,-1.1664527006153784,1.5267377290942203,1.59601873185277,-0.4962298709381206
2,2,4,1,1,5,2,2,0,1,-2.9861246684952447,1,3,1,6,12,-0.17473311238742065,1,4,3,8,1,0,0,0,1,-1.0742859917743628,1,-0.4742154784004107,11,12,-1.1664527006153784,1.4229915542192153,1.4968974674078719,-0.48820366403845433
2,1,1,2,1,1,2,1,1,2,1.5315593301897237,1,3,1,1,12,-0.17473311238742065,1,4,1,5,8,0,0,0,1,-1.0742859917743628,1,-0.561242144901617,1,1,-1.1664527006153784,1.4544297890298228,1.5289661117871036,-0.4962298709381206
2,3,2,8,1,2,2,4,0,2,-0.20021953597284753,1,8,3,6,10,-0.17473311238742065,3,4,0,7,6,0,1,0,1,-1.0742859917743628,3,-0.5424591586336424,16,23,-1.1664527006153784,1.4072724368139116,1.46482882302864,-0.4400464226404568
2,3,3,2,1,1,2,4,0,2,-0.8778721357755928,1,3,1,2,14,-0.17473311238742065,2,4,4,7,5,0,0,0,1,-1.0742859917743628,1,-0.5754112456131951,17,22,-1.1664527006153784,1.4041286133328508,1.467744154335843,-0.4560988364397893
1,3,4,1,1,4,2,1,0,2,0.7786119970755623,1,2,1,6,7,-0.17473311238742065,1,4,0,8,7,0,0,0,1,-1.0742859917743628,2,-0.6849526750157411,18,4,-1.1664527006153784,1.4984433177646734,1.5202201178654948,-0.3597843536437943
1,3,4,2,1,5,1,4,0,2,0.32684359720706546,1,5,2,3,11,-0.17473311238742065,4,4,3,7,6,0,2,0,1,-1.0742859917743628,2,-0.6068078829372467,18,26,-1.1664527006153784,1.4984433177646734,1.546458099630321,-0.4320202157407906
12,3,5,6,1,1,3,3,0,2,-0.12492480266143138,2,5,2,2,7,-0.17473311238742065,4,4,1,7,6,0,0,0,1,-1.0742859917743628,2,0.9654818035746683,19,15,-0.04954381813333732,0.4452624516093193,0.3424262697555272,0.1940239224331772
12,1,5,2,2,1,1,4,0,2,-0.049630069350015245,1,4,2,6,13,-0.17473311238742065,2,4,1,7,6,0,0,0,1,-1.0742859917743628,3,-0.6597829017463933,5,22,-0.04954381813333732,0.4892759803441699,0.4940234977300775,-0.11097193975414037
4,1,5,3,1,2,4,1,0,1,-0.8025774024641766,1,5,2,3,14,-0.17473311238742065,1,4,3,6,5,0,0,0,1,-1.0742859917743628,2,-0.5684256521033654,5,2,-0.04954381813333732,1.256368909722995,0.28995030622587514,2.409257026741064
4,2,1,2,1,3,4,3,0,2,-1.028461602398425,1,5,2,3,13,-0.17473311238742065,4,4,3,6,5,0,0,0,1,-1.0742859917743628,2,-0.18182386847877485,8,17,-1.1664527006153784,1.2469374392798127,1.3103162637468868,-0.4239940088411243
2,3,6,6,1,4,2,4,0,2,0.7786119970755623,1,5,2,2,10,-0.17473311238742065,2,4,0,8,7,0,1,0,1,-1.0742859917743628,2,-0.7143604063718261,20,25,-1.1664527006153784,1.3946971428896684,1.4589981604142341,-0.4560988364397893
6,2,3,1,1,5,6,2,0,1,-2.9861246684952447,1,5,2,6,2,-0.17473311238742065,1,4,0,8,1,0,0,0,1,-1.0742859917743628,2,-0.6639108675802177,10,12,-1.1664527006153784,1.048876559972985,1.147057710543525,-0.48017745713878807
2,3,5,1,1,2,2,4,1,1,-0.6519879358413444,1,5,2,2,10,-0.17473311238742065,2,4,1,5,5,0,1,0,1,-1.0742859917743628,2,-0.5779258711320906,19,23,-1.1664527006153784,1.3978409663707292,1.46482882302864,-0.4641250433394556
4,4,7,6,1,2,5,1,1,1,0.62802253045273,1,5,2,2,6,-0.17473311238742065,4,4,0,8,7,0,0,0,1,-1.0742859917743628,2,0.9358019861192726,28,2,-1.1664527006153784,1.1840609696585975,1.2665862941388435,-0.4641250433394556
8,1,1,5,1,5,8,1,0,1,-0.8025774024641766,2,5,2,3,15,-0.17473311238742065,2,4,1,6,5,0,3,0,1,-1.0742859917743628,2,-0.8549019220813433,1,5,-1.1664527006153784,0.8853977389578255,0.9896298199545689,-0.4641250433394556
7,4,7,2,1,2,8,1,0,1,-1.555524735578338,1,4,2,1,2,-0.17473311238742065,3,4,1,3,3,0,2,0,1,-1.0742859917743628,3,-0.8435390710855284,28,2,-1.1664527006153784,0.8979730328820685,0.9983758138761776,-0.4560988364397893
10,5,2,3,1,2,10,5,0,1,-0.3508090025956798,2,5,2,2,4,-0.17473311238742065,3,4,3,5,5,0,3,0,1,-1.0742859917743628,2,-0.40730147425091157,30,30,-1.1664527006153784,0.6024536256623573,0.7389113275351202,-0.4962298709381206
